id	name	formula	similarity	smiles	inchi	inchikey2D	score	xlogp	links
2361	null	C14H22N5O10P	0.5187803913482052	C1=NC2=C(N1CCOCP(=O)(O)OCC3C(C(C(C(O3)O)O)O)O)N=C(NC2=O)N	InChI=1S/C14H22N5O10P/c15-14-17-11-7(12(23)18-14)16-4-19(11)1-2-27-5-30(25,26)28-3-6-8(20)9(21)10(22)13(24)29-6/h4,6,8-10,13,20-22,24H,1-3,5H2,(H,25,26)(H3,15,17,18,23)	BFWHFBWNCKUBPS	-274.34931273109106	-5.19999981	PubChem:(136641761)
2362	null	C29H48O7	0.525914865754236	CC(CC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)OC)C)C)O)O)O)C(C)(C)O	InChI=1S/C29H48O7/c1-16(25(2,3)33)12-24(32)28(6,34)23-9-11-29(35)18-13-20(30)19-14-21(31)22(36-7)15-26(19,4)17(18)8-10-27(23,29)5/h13,16-17,19,21-24,31-35H,8-12,14-15H2,1-7H3	BXOVZJHPPHWAIA	-118.0935661952123	2.97949123	KEGG Mine:(null)
2363	null	C11H10O6	0.5075999084945899	C1=CC(=C(C(=C1)C(=O)O)O)C=CC(C(=O)O)O	InChI=1S/C11H10O6/c12-8(11(16)17)5-4-6-2-1-3-7(9(6)13)10(14)15/h1-5,8,12-13H,(H,14,15)(H,16,17)	BDZGGICRDNJEFP	-157.96205350472513	0.377792418	KEGG Mine:(null)
2365	Morronisid	C17H26O11	0.6372874484483892	CC1C2C(CC(O1)O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC	InChI=1S/C17H26O11/c1-6-11-7(3-10(19)26-6)8(15(23)24-2)5-25-16(11)28-17-14(22)13(21)12(20)9(4-18)27-17/h5-7,9-14,16-22H,3-4H2,1-2H3	YTZSBJLNMIQROD	-139.6875474489142	-1.79999995	PubChem:(12312977, 11228693, 11304302, 21550513, 21593530, 25178022, 24892897, 49853456, 56843478, 102004523, 102289456, 122173151, 124578541, 124581800, 125416075, 125416076, 125463424, 125463425, 124855246, 124855247, 131706305, 138107277, 138107798); MeSH:(11228693, 11304302, 25178022, 56843478, 102004523, 122173151, 138107798); KNApSAcK:(10779); CHEBI:(80852); KEGG:(C17000); ZINC bio:(ZINC56874303); Natural Products:(UNPD138953, UNPD16041, UNPD26638, UNPD150670, UNPD163285, UNPD160121, UNPD113022); SuperNatural:(SN00167806, SN00310923, SN00236446, SN00163511, SN00295239, SN00397227, SN00241177); COCONUT:(CNP0402000); Training Set:(null); PubMed:(null)
2366	null	C15H24O2	0.3133534154019088	C(CCCCCC#CO)CCCCCC#CO	InChI=1S/C15H24O2/c16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17/h16-17H,1-11H2	SAWLLQIDDXQEGR	-92.07660448359107	6.19999981	PubChem:(11096614)
2367	2,3-Bis(2-hydroxy-1-oxopropoxy)propyl palmitate	C25H46O8	0.5352070582446887	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C(C)O)OC(=O)C(C)O	InChI=1S/C25H46O8/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(28)31-18-22(33-25(30)21(3)27)19-32-24(29)20(2)26/h20-22,26-27H,4-19H2,1-3H3	VBXKJDLCCOSZKQ	-235.2770585995956	6.80000019	PubChem:(3023141, 99120903, 99120904, 99120905, 99120906, 117587654, 117587655, 117587656, 117587657); NORMAN:(NS00063005)
2368	null	C13H16O6S	0.37860611460395277	CC(CS(=O)(=O)C1=CC2=C(C=C1)OCCCO2)C(=O)O	InChI=1S/C13H16O6S/c1-9(13(14)15)8-20(16,17)10-3-4-11-12(7-10)19-6-2-5-18-11/h3-4,7,9H,2,5-6,8H2,1H3,(H,14,15)	WUMVOGBJOMORRY	-194.53488752168386	1.29999995	PubChem:(43538316)
2369	8-[2-(3-carboxypropyl)phenyl]-5-oxooctanoic acid	C18H24O5	0.377589379280105	C1=CC=C(C(=C1)CCCC(=O)CCCC(=O)O)CCCC(=O)O	InChI=1S/C18H24O5/c19-16(11-5-13-18(22)23)10-3-8-14-6-1-2-7-15(14)9-4-12-17(20)21/h1-2,6-7H,3-5,8-13H2,(H,20,21)(H,22,23)	KXWNCQDNSZKXLF	-259.0125684967249	2.0999999	PubChem:(20305129)
2370	null	C22H32O16	0.42261580391941633	CC(=O)OCC1C(C(C(O1)(CO)OC2C(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)O)O	InChI=1S/C22H32O16/c1-9(24)31-6-14-16(29)20(30)22(8-23,37-14)38-21-19(35-13(5)28)18(34-12(4)27)17(33-11(3)26)15(36-21)7-32-10(2)25/h14-21,23,29-30H,6-8H2,1-5H3	PGMHVDKIHHKUOY	-181.7411629137978	-2.70212317	PubChem:(118509016)
2371	null	C31H18O7	0.44716589465454054	CC1=CC(=C2C3=C4C5=C(C(=CC(=O)C5=C2O)C)C6=C7C4=C8C(=C13)C(=CC(=O)C8=C(C7=C(C=C6O)O)O)C)O	InChI=1S/C31H18O7/c1-8-4-11(32)20-24-16(8)17-9(2)5-12(33)21-25(17)29-27-19(14(35)7-15(36)23(27)31(21)38)18-10(3)6-13(34)22(30(20)37)26(18)28(24)29/h4-7,32,35-38H,1-3H3	WLGHAEWZKMOZHE	-211.1179624759055	6.4000001	PubChem:(136162840); Natural Products:(UNPD116283)
2372	null	C19H28N2O3	0.3275341809229967	C1CN(CCC1=O)C(=O)CCNC(=O)C23CC4CC(C2)CC(C4)C3	InChI=1S/C19H28N2O3/c22-16-2-5-21(6-3-16)17(23)1-4-20-18(24)19-10-13-7-14(11-19)9-15(8-13)12-19/h13-15H,1-12H2,(H,20,24)	USRKRPCGJVSQKV	-176.95919293658085	1.0	PubChem:(128935625)
2373	null	C23H38O6	0.3372796988162158	C=CCCCC(=O)OCCCCCC(=O)OCCCCCCOC(=O)CCC=C	InChI=1S/C23H38O6/c1-3-5-10-16-22(25)29-20-14-9-11-17-23(26)28-19-13-8-7-12-18-27-21(24)15-6-4-2/h3-4H,1-2,5-20H2	PNVGPLNFWMXGPK	-198.5624618053254	4.80000019	PubChem:(101863632)
2374	3-Hydroxydodecanedioate	C12H22O5	0.5404914252513319	C(CCCCC(=O)O)CCCC(CC(=O)O)O	InChI=1S/C12H22O5/c13-10(9-12(16)17)7-5-3-1-2-4-6-8-11(14)15/h10,13H,1-9H2,(H,14,15)(H,16,17)	FYVQCLGZFXHEGL	-99.12370806704102	1.79999995	PubChem:(16663321, 20848960, 92436354, 92436355); HMDB:(413); Natural Products:(UNPD86515); SuperNatural:(SN00373895); COCONUT:(CNP0324299); PubChem class - bio and metabolites:(null); PubMed:(null); KEGG Mine:(null)
2375	null	C24H44O10	0.5329592033319233	CCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCC	InChI=1S/C24H44O10/c1-3-5-7-8-9-10-11-13-20(27)33-17(15-31-19(26)12-6-4-2)16-32-24-23(30)22(29)21(28)18(14-25)34-24/h17-18,21-25,28-30H,3-16H2,1-2H3	VGRHDEMNMRXHLC	-174.4417064340668	3.20000005	PubChem:(138279305)
2376	null	C18H35O4PS	0.5036918099431825	CCCCCCCCC=CCCCCCCCC(=O)OP(=S)(O)O	InChI=1S/C18H35O4PS/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)22-23(20,21)24/h9-10H,2-8,11-17H2,1H3,(H2,20,21,24)	GPSIVZCZXOOOHF	-149.35846396501418	7.69999981	PubChem:(18003964, 87076761, 91079840); PubMed:(null)
2377	null	C13H18O5	0.4062328254885836	C1CC(=O)C(C(=O)C1)CCC(=O)CCCC(=O)O	InChI=1S/C13H18O5/c14-9(3-1-6-13(17)18)7-8-10-11(15)4-2-5-12(10)16/h10H,1-8H2,(H,17,18)	KYAKQSOTIKHUJL	-172.6244854351501	-0.200000003	PubChem:(129878680)
2378	Syringol	C8H10O3	0.467006032445836	COC1=C(C(=CC=C1)OC)O	InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3	KLIDCXVFHGNTTM	-135.162921875646	1.39770198	PubChem:(7041, 129719595, 131801541); MeSH:(7041); HMDB:(34158); KNApSAcK:(2646); CHEBI:(955); KEGG:(C10787); Biocyc:(CPD-12797); ZINC bio:(ZINC00154666); Natural Products:(UNPD20773); NORMAN:(NS00010674); SuperNatural:(SN00155757); COCONUT:(CNP0421772); PubChem class - food:(null); additional:(null); PubMed:(null); YMDB Mine:(null); PubChem class - bio and metabolites:(null); PubChem class - safety and toxic:(null)
2379	null	C25H44O6	0.4796174405078476	CC1CCC(C1)C(C(C)C(=O)O)C(=O)OCCOC(=O)C(C)(CC(C)(C)C)C(C)(C)C	InChI=1S/C25H44O6/c1-16-10-11-18(14-16)19(17(2)20(26)27)21(28)30-12-13-31-22(29)25(9,24(6,7)8)15-23(3,4)5/h16-19H,10-15H2,1-9H3,(H,26,27)	ASBRYZSGKSEKQG	-174.45067944647082	6.5999999	PubChem:(134502957)
2381	null	C9H16O5S	0.42729983330812576	CC(CCCC(C=O)S(=O)(=O)O)C(=O)C	InChI=1S/C9H16O5S/c1-7(8(2)11)4-3-5-9(6-10)15(12,13)14/h6-7,9H,3-5H2,1-2H3,(H,12,13,14)	HRJGPNGKHIPHNI	-195.42311123042867	0.0	PubChem:(91246582)
2382	null	C11H16O10S	0.39649949995504513	CC(=O)OCC1C2C(C(C(O1)OC)OC(=O)C)OS(=O)(=O)O2	InChI=1S/C11H16O10S/c1-5(12)17-4-7-8-9(21-22(14,15)20-8)10(18-6(2)13)11(16-3)19-7/h7-11H,4H2,1-3H3	DVEXOIXWBDOKNG	-254.10677733296544	-0.800000012	PubChem:(10640866, 10830981)
2383	null	C13H26N4O8S2	0.37855569678503004	C(CNC(=O)C(COC(=O)OCC(C(=O)NCCCS(=O)(=O)O)N)N)CS	InChI=1S/C13H26N4O8S2/c14-9(11(18)16-3-1-5-26)7-24-13(20)25-8-10(15)12(19)17-4-2-6-27(21,22)23/h9-10,26H,1-8,14-15H2,(H,16,18)(H,17,19)(H,21,22,23)	GCGKWFZTKLABLT	-231.58836714641683	-5.0	PubChem:(89204756)
2384	Kaempferol 3-[2'''''',3'''''',4''''''-triacetyl-alpha-L-arabinopyranosyl-(1->6)-glucoside]	C32H34O18	0.42931095570511796	CC(=O)OC1COC(C(C1OC(=O)C)OC(=O)C)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O	InChI=1S/C32H34O18/c1-12(33)45-21-11-44-32(30(47-14(3)35)28(21)46-13(2)34)43-10-20-23(39)25(41)26(42)31(49-20)50-29-24(40)22-18(38)8-17(37)9-19(22)48-27(29)15-4-6-16(36)7-5-15/h4-9,20-21,23,25-26,28,30-32,36-39,41-42H,10-11H2,1-3H3	IOLQBAHNCVLDFS	-324.6640090477298	0.400000006	PubChem:(44258873, 102080059); KNApSAcK:(5880); Natural Products:(UNPD163923); SuperNatural:(SN00360003); COCONUT:(CNP0223058)
2385	null	C23H38O8	0.4649489572336324	CCC(=O)OC1C2CCC3C1(CC2(C)O)C(C(C4(C(C3(C)O)CC(C4(C)C)O)O)O)O	InChI=1S/C23H38O8/c1-6-15(25)31-18-11-7-8-12-21(5,29)13-9-14(24)19(2,3)23(13,30)17(27)16(26)22(12,18)10-20(11,4)28/h11-14,16-18,24,26-30H,6-10H2,1-5H3	SLNLBOZMXSZRFL	-168.90008986212794	0.521621346	PubChem:(100952785); KNApSAcK:(41087); Natural Products:(UNPD87787); SuperNatural:(SN00250722); COCONUT:(CNP0325173)
2386	null	C18H34O7	0.42800853128442223	CCCCCCCCCCCCC(=O)C(C(C(C(C(=O)O)O)O)O)O	InChI=1S/C18H34O7/c1-2-3-4-5-6-7-8-9-10-11-12-13(19)14(20)15(21)16(22)17(23)18(24)25/h14-17,20-23H,2-12H2,1H3,(H,24,25)	AQNTTZYFCPAAQT	-217.98708279579603	2.70000005	PubChem:(89188638)
2387	null	C12H16O7	0.35664063106011734	CC(=O)OC1C=CC(C(C1OC(=O)C)OC(=O)C)O	InChI=1S/C12H16O7/c1-6(13)17-10-5-4-9(16)11(18-7(2)14)12(10)19-8(3)15/h4-5,9-12,16H,1-3H3	CUOUFPIIDGEYPC	-200.66512301310544	-0.400000006	PubChem:(11108466, 14803161, 14803164)
2389	null	C10H14O5	0.4579033014149735	COC(=O)C1CC2C1OC(C2)C(=O)OC	InChI=1S/C10H14O5/c1-13-9(11)6-3-5-4-7(10(12)14-2)15-8(5)6/h5-8H,3-4H2,1-2H3	RSRPUNITRGCXLD	-158.30986325213468	0.5	PubChem:(126707145)
2390	Phenylmaltotrioside	C24H36O16	0.48282620639163665	C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O	InChI=1S/C24H36O16/c25-6-10-13(28)14(29)17(32)23(36-10)39-21-12(8-27)38-24(19(34)16(21)31)40-20-11(7-26)37-22(18(33)15(20)30)35-9-4-2-1-3-5-9/h1-5,10-34H,6-8H2	QWNCOASHVFFDRG	-176.31948201900101	-3.92855215	PubChem:(191685, 49843882, 53463511, 101927299); MeSH:(191685); PubMed:(null)
2391	null	C17H30O6	0.4666287268981402	CCCCCCCCCCCCCC(C(=O)O)(C(=O)O)C(=O)O	InChI=1S/C17H30O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(14(18)19,15(20)21)16(22)23/h2-13H2,1H3,(H,18,19)(H,20,21)(H,22,23)	SSSSOCIXRPKZPG	-136.01864717161723	6.0	PubChem:(87483643)
2393	null	C14H19NO6	0.31169000773405237	CCOC(=O)C1(C(C1(C(=O)OCC)C(=O)OCC)C)C#N	InChI=1S/C14H19NO6/c1-5-19-10(16)13(8-15)9(4)14(13,11(17)20-6-2)12(18)21-7-3/h9H,5-7H2,1-4H3	OBMIFERXQDNPDH	-263.46219402708834	1.29999995	PubChem:(12613413)
2394	null	C8H7O2	0.5225450327089932	[CH]=CC1=C(C=CC=C1O)O	InChI=1S/C8H7O2/c1-2-6-7(9)4-3-5-8(6)10/h1-5,9-10H	XUJMUDYTOKDSOF	-96.40332932637604	2.0	PubChem:(57429265)
2395	null	C24H28O14	0.4831131895655888	COC1=CC(=CC(=C1O)OC)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)OC)O)OC)O)O)O	InChI=1S/C24H28O14/c1-32-12-5-10(6-13(33-2)17(12)25)22(30)36-9-16-19(27)20(28)21(29)24(37-16)38-23(31)11-7-14(34-3)18(26)15(8-11)35-4/h5-8,16,19-21,24-29H,9H2,1-4H3	LZKYMETUECJMGF	-258.6701865318174	0.577287257	COCONUT:(CNP0366790)
2396	1,3-Benzenedicarboxylic acid, 2-hydroxy-5-methyl-, dimethyl ester	C11H12O5	0.36329213564623475	CC1=CC(=C(C(=C1)C(=O)OC)O)C(=O)OC	InChI=1S/C11H12O5/c1-6-4-7(10(13)15-2)9(12)8(5-6)11(14)16-3/h4-5,12H,1-3H3	RIFTZRIFXODMHH	-214.32519200374597	2.20000005	PubChem:(71340666); PubMed:(null)
2397	null	C49H32O6	0.31055769913292575	C1C2C3=C(C=CC4=C3C=CC5=C4C6CC(O5)OC7=C6C8=CC=CC=C8C=C7)OC1OC9=C2C1=C(C=C9)C2=C(C=C1)OC1CC2C2=C(O1)C=CC1=CC=CC=C12	InChI=1S/C49H32O6/c1-3-7-26-24(5-1)9-15-35-44(26)32-21-41(50-35)52-37-17-13-30-28(46(32)37)11-19-39-48(30)34-23-43(54-39)55-40-20-12-29-31(49(34)40)14-18-38-47(29)33-22-42(53-38)51-36-16-10-25-6-2-4-8-27(25)45(33)36/h1-20,32-34,41-43H,21-23H2	ALVVJADBWVOHQC	-325.85288638887477	12.1000004	PubChem:(122202643)
2398	null	C22H34O15	0.530807807466872	CC12C(OC=CC1(C(C=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O)OC4C(C(C(C(O4)CO)O)O)O	InChI=1S/C22H34O15/c1-21-8(5-23)4-11(26)22(21,37-19-17(32)15(30)13(28)10(7-25)35-19)2-3-33-20(21)36-18-16(31)14(29)12(27)9(6-24)34-18/h2-4,9-20,23-32H,5-7H2,1H3	JTNYMSFLVXVVDW	-231.8656418646549	-4.57539129	SuperNatural:(SN00167416); COCONUT:(CNP0374848)
2399	null	C9H8O5	0.39377569675260293	COC(=O)C1=C(C=C(C(=C1)O)C=O)O	InChI=1S/C9H8O5/c1-14-9(13)6-3-7(11)5(4-10)2-8(6)12/h2-4,11-12H,1H3	QURUMMOCGGDAAJ	-184.31266413271808	1.60000002	PubChem:(134891887)
2400	null	C19H22O9	0.3937170349260657	COC1=CC(=CC(=C1)C2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O	InChI=1S/C19H22O9/c1-26-11-4-10(9-2-3-13(21)14(22)6-9)5-12(7-11)27-19-18(25)17(24)16(23)15(8-20)28-19/h2-7,15-25H,8H2,1H3	XBEXOBHATDOZLZ	-271.6533381064654	0.430781126	PubChem:(122186904); COCONUT:(CNP0078581); PubMed:(null)
2401	(E)-2-methoxycarbonylbut-2-enoic acid	C6H8O4	0.409100985752973	CC=C(C(=O)O)C(=O)OC	InChI=1S/C6H8O4/c1-3-4(5(7)8)6(9)10-2/h3H,1-2H3,(H,7,8)	NTPBBGZZMNNOPS	-113.21795473256871	1.20000005	PubChem:(14024774, 14024775, 72726379)
2403	null	C16H22O11S	0.44839044971891556	COC1=C(C=CC(=C1)C=CCO)OC2C(C(C(C(O2)CO)O)O)OS(=O)(=O)O	InChI=1S/C16H22O11S/c1-24-11-7-9(3-2-6-17)4-5-10(11)25-16-15(27-28(21,22)23)14(20)13(19)12(8-18)26-16/h2-5,7,12-20H,6,8H2,1H3,(H,21,22,23)	TVWPNXHRVIYXJL	-431.443883519877	-1.03977692	KEGG Mine:(null)
2404	2-cyclohexylethynol	C8H12O	0.3277306941369967	C1CCC(CC1)C#CO	InChI=1S/C8H12O/c9-7-6-8-4-2-1-3-5-8/h8-9H,1-5H2	HDXGGZDTUXZAMW	-75.06052993840602	3.0999999	PubChem:(13667928, 101063787)
2405	[6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-3-yl] 3-(3,4-dihydroxyphenyl)propanoate	C35H48O20	0.4677160437869115	CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)CCC3=CC(=C(C=C3)O)O)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O	InChI=1S/C35H48O20/c1-14-24(42)26(44)29(47)35(51-14)55-32-30(48)34(49-9-8-16-3-6-18(38)20(40)11-16)53-22(13-50-33-28(46)27(45)25(43)21(12-36)52-33)31(32)54-23(41)7-4-15-2-5-17(37)19(39)10-15/h2-3,5-6,10-11,14,21-22,24-40,42-48H,4,7-9,12-13H2,1H3	WGIWIKDQZUFSHP	-319.87534522460567	-2.29999995	PubChem:(20870626); KEGG Mine:(null)
2406	Tetradecanoic acid, 9-oxo-	C14H26O3	0.6817559880007088	CCCCCC(=O)CCCCCCCC(=O)O	InChI=1S/C14H26O3/c1-2-3-7-10-13(15)11-8-5-4-6-9-12-14(16)17/h2-12H2,1H3,(H,16,17)	HGUWEAXNOYABTJ	-43.452921693607585	3.99959898	PubChem:(71404704)
2407	null	C15H20O5	0.4758178411934623	CC12CCC3C(C1CCC2=O)CCC3(C(=O)O)C(=O)O	InChI=1S/C15H20O5/c1-14-6-5-10-8(9(14)2-3-11(14)16)4-7-15(10,12(17)18)13(19)20/h8-10H,2-7H2,1H3,(H,17,18)(H,19,20)	SREQVKOGNPJMOF	-178.78389858542968	1.70000005	PubChem:(102345305)
2408	Norcholate	C23H38O5	0.48100842580168074	CC(CC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	InChI=1S/C23H38O5/c1-12(8-20(27)28)15-4-5-16-21-17(11-19(26)23(15,16)3)22(2)7-6-14(24)9-13(22)10-18(21)25/h12-19,21,24-26H,4-11H2,1-3H3,(H,27,28)	SHUYNJFEXPRUGR	-180.5416089609428	3.20000005	PubChem:(158738, 3085202, 5122071, 13505049, 21121556, 50909335, 54306381, 59979632, 90659121, 90659122, 89726122, 99574985, 99574986, 99574987, 99574988, 125029744, 125029745, 125029746, 125029747); MeSH:(158738, 90659121); Biocyc:(CPD-10553); PubMed:(null)
2409	null	C38H50O9	0.2691817933243923	C#CCOCCOCCOCCOCCOCCOCCOCCOCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3	InChI=1S/C38H50O9/c1-2-18-39-19-20-40-21-22-41-23-24-42-25-26-43-27-28-44-29-30-45-31-32-46-33-34-47-38(35-12-6-3-7-13-35,36-14-8-4-9-15-36)37-16-10-5-11-17-37/h1,3-17H,18-34H2	OHUVMDRDHHLYBP	-217.94360948689453	3.70000005	PubChem:(56945852)
2410	null	C20H34O7	0.4300740042292846	CC1(C(C(C2C1(C(CC3(CC(C4C3C(C2(C)O)CC4)(C)O)O)O)O)O)O)C	InChI=1S/C20H34O7/c1-16(2)15(23)13(22)14-18(4,25)10-6-5-9-12(10)19(26,8-17(9,3)24)7-11(21)20(14,16)27/h9-15,21-27H,5-8H2,1-4H3	IXAODJOYDZCKBG	-169.12474332537093	-1.39999998	PubChem:(11176650, 21593933); KNApSAcK:(43872); Natural Products:(UNPD18573); COCONUT:(CNP0185589)
2411	null	C26H32O12	0.5588169675422167	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC5C(C(C(C(O5)CO)O)O)O)O)OC)O	InChI=1S/C26H32O12/c1-33-16-5-11(3-4-15(16)28)24-13-9-36-25(14(13)10-35-24)12-6-17(34-2)20(29)18(7-12)37-26-23(32)22(31)21(30)19(8-27)38-26/h3-7,13-14,19,21-32H,8-10H2,1-2H3	ULLMKWSLKORCBE	-217.0313524602535	0.100000001	PubChem:(101128590)
2412	null	C16H30O12	0.48668167618898717	C(CCOC1C(C(C(C(O1)CO)O)O)O)COC2C(C(C(C(O2)CO)O)O)O	InChI=1S/C16H30O12/c17-5-7-9(19)11(21)13(23)15(27-7)25-3-1-2-4-26-16-14(24)12(22)10(20)8(6-18)28-16/h7-24H,1-6H2	YTZSAWOVNFWOMM	-142.34301031152182	-3.5999999	PubChem:(101044994, 123384967); PubMed:(null)
2414	null	C26H32O12	0.5883591666429189	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OCO)O	InChI=1S/C26H32O12/c1-33-18-6-12(2-4-16(18)29)24-14-9-35-25(15(14)10-34-24)13-3-5-17(19(7-13)36-11-28)37-26-23(32)22(31)21(30)20(8-27)38-26/h2-7,14-15,20-32H,8-11H2,1H3	JKRNIWQJQCIADI	-183.72451934464996	0.216396943	KEGG Mine:(null)
2415	null	C25H30O13	0.6341607587536641	CC1(C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)COC(=O)C=CC4=CC=C(C=C4)O)O)O)O)O)O	InChI=1S/C25H30O13/c1-25(34)16(27)8-13-14(22(32)33)9-36-23(18(13)25)38-24-21(31)20(30)19(29)15(37-24)10-35-17(28)7-4-11-2-5-12(26)6-3-11/h2-7,9,13,15-16,18-21,23-24,26-27,29-31,34H,8,10H2,1H3,(H,32,33)	QCPZTWAULZJVIK	-195.61043997980494	-1.20000005	PubChem:(100929805, 131751541); HMDB:(34265); Natural Products:(UNPD13211); SuperNatural:(SN00393245); COCONUT:(CNP0261676); PubChem class - bio and metabolites:(null)
2416	null	C17H24O11	0.6331072756908213	COC(=O)C1=COC(C2C1CC=C2C(O)O)OC3C(C(C(C(O3)CO)O)O)O	InChI=1S/C17H24O11/c1-25-15(24)8-5-26-16(10-6(8)2-3-7(10)14(22)23)28-17-13(21)12(20)11(19)9(4-18)27-17/h3,5-6,9-14,16-23H,2,4H2,1H3	WRAWHIGRBIRJHH	-132.90814395924266	-1.8177067	KEGG Mine:(null)
2417	null	C37H31N3O8	0.30095992264928206	CCC1(C2=C(C=CC(=C2)C(=O)C(=NOC(=O)C3=CC=CC=C3)C)C4=C1C=C(C=C4[N+](=O)[O-])C(=O)C(=NOC(=O)C5=CC=CC=C5)C)CC	InChI=1S/C37H31N3O8/c1-5-37(6-2)29-19-26(33(41)22(3)38-47-35(43)24-13-9-7-10-14-24)17-18-28(29)32-30(37)20-27(21-31(32)40(45)46)34(42)23(4)39-48-36(44)25-15-11-8-12-16-25/h7-21H,5-6H2,1-4H3	DKPQHPDKVVJNJY	-338.8549025395416	8.0	PubChem:(122485267)
2418	(E)-2-hydroxyhept-4-enoic acid	C7H12O3	0.4729411574995108	CCC=CCC(C(=O)O)O	InChI=1S/C7H12O3/c1-2-3-4-5-6(8)7(9)10/h3-4,6,8H,2,5H2,1H3,(H,9,10)	FKPCFDDNKRYTPF	-108.65475780815221	0.899999976	PubChem:(19751817, 53804294)
2419	Oleuropein	C25H32O13	0.5779080737706465	CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O	InChI=1S/C25H32O13/c1-3-13-14(9-19(29)35-7-6-12-4-5-16(27)17(28)8-12)15(23(33)34-2)11-36-24(13)38-25-22(32)21(31)20(30)18(10-26)37-25/h3-5,8,11,14,18,20-22,24-28,30-32H,6-7,9-10H2,1-2H3	RFWGABANNQMHMZ	-251.84208134055947	-0.400000006	PubChem:(91607, 3789874, 5923508, 5281544, 6325757, 6426698, 9807309, 10816281, 9958937, 11969079, 16401141, 23304546, 21365903, 24721401, 51340233, 53297357, 68333616, 71098924, 98047131, 98047251, 101775633, 101452200, 124581300, 124581301, 124581302, 124581303, 122417691, 129120035, 129316852, 134596865, 134602878, 134688908, 131954762); MeSH:(3789874, 5281544, 6325757, 9807309, 24721401, 51340233, 53297357, 98047251, 129316852, 131954762, 134688908); HMDB:(35872); KNApSAcK:(3093); CHEBI:(7747); KEGG:(C09794); Biocyc:(CPD-17784); ZINC bio:(ZINC04098348, ZINC70688139); Natural Products:(UNPD149361, UNPD62420, UNPD108337, UNPD166261, UNPD147273, UNPD153737, UNPD226512, UNPD172263, UNPD108568, UNPD164801, UNPD83601); NORMAN:(NS00059385); SuperNatural:(SN00167930, SN00379994, SN00379412, SN00351135, SN00355123, SN00340225, SN00340051, SN00036241, SN00108252, SN00244683); COCONUT:(CNP0209991); additional:(null); PubMed:(null); PubChem class - bio and metabolites:(null); Training Set:(null)
2420	null	C22H38O9	0.3911615749415206	C(CCCC(=O)O)CCCC(=O)OCCOCCOC(=O)CCCCCCCC(=O)O	InChI=1S/C22H38O9/c23-19(24)11-7-3-1-5-9-13-21(27)30-17-15-29-16-18-31-22(28)14-10-6-2-4-8-12-20(25)26/h1-18H2,(H,23,24)(H,25,26)	AHTHLONLPGLHJN	-152.35688188017	3.4000001	PubChem:(121242130)
2421	null	C11H18O2	0.3389389112367871	CCC=CC(C=CCC(C=C)O)O	InChI=1S/C11H18O2/c1-3-5-7-11(13)9-6-8-10(12)4-2/h4-7,9-13H,2-3,8H2,1H3	FYXKYWVJJJIYHK	-137.27218134223477	1.79999995	PubChem:(121232664); CHEBI:(131335); COCONUT:(CNP0082081)
